Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,250,France,5510,Production,01355.02,Cranberries,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,250,France,5510,Production,01232,Cucumbers and gherkins,2010,2010,t,138895.2,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01351.01,Currants,2010,2010,t,13221.4,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2010,2010,t,38890.49,I,Imputed value,
QCL,Crops and livestock products,250,France,5510,Production,01233,Eggplants (aubergines),2010,2010,t,21215.2,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01315,Figs,2010,2010,t,3405,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01929.01,"Flax, raw or retted",2010,2010,t,372099.5,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01330,Grapes,2010,2010,t,5893530,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01290.01,Green corn (maize),2010,2010,t,312341.4,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01252,Green garlic,2010,2010,t,18790.7,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01374,"Hazelnuts, in shell",2010,2010,t,10073,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01659,Hop cones,2010,2010,t,791,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01352,Kiwi fruit,2010,2010,t,72173.7,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01254,Leeks and other alliaceous vegetables,2010,2010,t,168605,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01322,Lemons and limes,2010,2010,t,4129,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01704,"Lentils, dry",2010,2010,t,19545,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01214,Lettuce and chicory,2010,2010,t,327801.9,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01441,Linseed,2010,2010,t,35756.1,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01709.02,Lupins,2010,2010,t,16205.5,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,0112,Maize (corn),2010,2010,t,13975284.8,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,0118,Millet,2010,2010,t,37500,E,Estimated value,
QCL,Crops and livestock products,250,France,5510,Production,01199.02,Mixed grain,2010,2010,t,190857.6,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01270,Mushrooms and truffles,2010,2010,t,119373.1,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01442,Mustard seed,2010,2010,t,16016,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,0117,Oats,2010,2010,t,448233.2,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01450,Olives,2010,2010,t,31706,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,t,286619.6,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01253.01,"Onions and shallots, green",2010,2010,t,60187,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01323,Oranges,2010,2010,t,6074,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01241.90,"Other beans, green",2010,2010,t,40045.8,A,Official figure,
QCL,Crops and livestock products,250,France,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,250,France,5510,Production,01329,"Other citrus fruit, n.e.c.",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,250,France,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,744,A,Official figure,
